checkpoint_cell,data_replica,optimizer_step,contrast,left,right,left_normalized_loss,right_normalized_loss,normalized_loss_delta,heldout_loss_delta
early_muon,1,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9998837864959907,1.0056454560019874,-0.005761669505996658,-0.020602941513061968
early_muon,1,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9981547855860852,1.002664976336917,-0.004510190750831922,-0.01612782478332475
early_muon,1,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9970825276563804,1.000593135589022,-0.003510607932641685,-0.01255345344543457
early_muon,1,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.994663246535914,0.9969308433639988,-0.0022675968280848613,-0.00810861587524414
early_muon,2,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_muon,2,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9926815785011898,0.9926815785011898,0.0,0.0
early_muon,2,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9926937424591106,0.992954893801512,-0.00026115134240145554,-0.0009162425994873047
early_muon,2,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.996692082996248,1.0017891890955213,-0.005097106099273274,-0.0178830623626709
early_muon,2,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9957943285376306,1.0008917744122652,-0.005097445874634565,-0.017884254455566406
early_muon,2,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9951802185503076,1.0001901382919696,-0.005009919741661983,-0.017577171325683594
early_muon,2,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9932968437247398,0.996985241177648,-0.0036883974529081653,-0.012940645217895508
early_muon,2,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.992053129993636,0.9949487635744504,-0.0028956335808143496,-0.010159254074097124
early_muon,2,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.988041877992784,0.9898967796431068,-0.001854901650322871,-0.006507873535155806
early_newton_full,0,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
