checkpoint_cell,checkpoint_stage,checkpoint_method,data_replica,contrast,contrast_class,left,right,metric,optimizer_step,left_value,right_value,delta_left_minus_right
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.0244671614161769,1.0284614028994197,-0.003994241483242789
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.0104786169205155,1.022897326889626,-0.01241870996911043
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0170542706767571,1.027115126646712,-0.010060855969954874
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0259845134600807,1.0309744791125743,-0.004989965652493655
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0285105912584571,1.0318477814048335,-0.0033371901463763454
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.031082845090446,1.032549128501216,-0.0014662834107701528
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0318721132205249,1.032587997216378,-0.0007158839958532059
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0338972510178939,1.0334443527488266,0.00045289826906724784
late_newton_full,late,newton_full,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.033714179369481,1.03255006135038,0.0011641180191011014
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0253252368892714,1.0270194270113937,-0.001694190122122352
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.009591477365659,1.0096747341535357,-8.325678787679536e-05
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.0169739679112326,1.017250557688325,-0.0002765897770924397
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0281159960621327,1.030652101989021,-0.0025361059268882435
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0302638035245528,1.0331012974688072,-0.0028374939442543656
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0327031263506878,1.0353999155460556,-0.0026967891953677547
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0332032112399618,1.035677904596894,-0.0024746933569321783
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0346633533937364,1.0365876657439752,-0.0019243123502388215
late_newton_full,late,newton_full,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.0341739185324168,1.0356224778090732,-0.001448559276656436
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0244671614161769,1.0270194270113937,-0.0025522655952168183
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.0104786169205155,1.0096747341535357,0.0008038827669798465
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0170542706767571,1.017250557688325,-0.0001962870115679305
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0259845134600807,1.030652101989021,-0.004667588528940225
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0285105912584571,1.0331012974688072,-0.004590706210350071
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.031082845090446,1.0353999155460556,-0.004317070455609695
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0318721132205249,1.035677904596894,-0.003805791376369161
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0338972510178939,1.0365876657439752,-0.002690414726081336
late_newton_full,late,newton_full,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.033714179369481,1.0356224778090732,-0.001908298439592171
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0270194270113937,1.0284614028994197,-0.0014419758880259703
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.0096747341535357,1.022897326889626,-0.013222592736090277
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.017250557688325,1.027115126646712,-0.009864568958386943
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.030652101989021,1.0309744791125743,-0.00032237712355343007
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0331012974688072,1.0318477814048335,0.0012535160639737253
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0353999155460556,1.032549128501216,0.0028507870448395423
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.035677904596894,1.032587997216378,0.003089907380515955
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0365876657439752,1.0334443527488266,0.003143312995148584
late_newton_full,late,newton_full,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.0356224778090732,1.03255006135038,0.0030724164586932723
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0245579252440895,1.028233778732806,-0.003675853488716463
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.0104801411803335,1.0199280782147615,-0.009447937034428033
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.0175569021118942,1.0277831086033984,-0.010226206491504186
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0264831420377327,1.0306524826651808,-0.004169340627448115
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0286747974257402,1.0327592533696701,-0.004084455943929921
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0316898822013205,1.031767573267591,-7.769106627053546e-05
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.032755576631966,1.0328797864231025,-0.0001242097911364759
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0327148927299785,1.0334748584276143,-0.0007599656976358116
late_newton_full,late,newton_full,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.0322161352675,1.0332501777822574,-0.0010340425147574717
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.0242224878709618,1.028233778732806,-0.004011290861844152
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.0109584367981976,1.0199280782147615,-0.008969641416563867
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0180618940426538,1.0277831086033984,-0.009721214560744595
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.025383797464186,1.0306524826651808,-0.005268685200994883
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0276679307983612,1.0327592533696701,-0.005091322571308954
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0307996321024282,1.031767573267591,-0.0009679411651628556
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0322820767589334,1.0328797864231025,-0.0005977096641691659
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0325252210218916,1.0334748584276143,-0.0009496374057227364
late_newton_full,late,newton_full,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.0322018279620857,1.0332501777822574,-0.0010483498201716568
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0245579252440895,1.0258061427256824,-0.0012482174815928726
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.0104801411803335,1.0104353009661589,4.4840214174612925e-05
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.0175569021118942,1.0176628880726708,-0.00010598596077660005
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0264831420377327,1.0284677011780987,-0.0019845591403659935
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0286747974257402,1.0309115328151637,-0.002236735389423483
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0316898822013205,1.0338498856734397,-0.0021600034721191985
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.032755576631966,1.0345713255542621,-0.0018157489222960788
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0327148927299785,1.0339966354652843,-0.0012817427353057909
late_newton_full,late,newton_full,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.0322161352675,1.033107744160761,-0.0008916088932611199
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0242224878709618,1.0258061427256824,-0.001583654854720562
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.0109584367981976,1.0104353009661589,0.0005231358320387791
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0180618940426538,1.0176628880726708,0.00039900596998299065
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.025383797464186,1.0284677011780987,-0.003083903713912761
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0276679307983612,1.0309115328151637,-0.003243602016802516
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0307996321024282,1.0338498856734397,-0.0030502535710115186
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0322820767589334,1.0345713255542621,-0.002289248795328769
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0325252210218916,1.0339966354652843,-0.0014714144433927157
late_newton_full,late,newton_full,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.0322018279620857,1.033107744160761,-0.000905916198675305
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0258061427256824,1.028233778732806,-0.0024276360071235903
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.0104353009661589,1.0199280782147615,-0.009492777248602646
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.0176628880726708,1.0277831086033984,-0.010120220530727586
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0284677011780987,1.0306524826651808,-0.0021847814870821214
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0309115328151637,1.0327592533696701,-0.001847720554506438
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0338498856734397,1.031767573267591,0.002082312405848663
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0345713255542621,1.0328797864231025,0.0016915391311596029
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0339966354652843,1.0334748584276143,0.0005217770376699793
late_newton_full,late,newton_full,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.033107744160761,1.0332501777822574,-0.00014243362149635175
